term,canonical_name,aliases,category,tags,description,source_file,created_at,updated_at
散热铜箔,散热铜箔,Thermal Copper Foil,Material,热管理;物料;PCB,贴在PCB背面或特定区域辅助局部散热,hardware_module_expansion,2025-09-26T09:29:11.844934,2025-09-26T09:29:11.844934
结温,结温,Junction Temperature,Metric,热管理;性能指标;可靠性,芯片半导体结的最高工作温度是热设计的核心限制参数,hardware_module_expansion,2025-09-26T09:29:11.844934,2025-09-26T09:29:11.844934
MEMS加速度计,MEMS加速度计,Accelerometer,Component,传感器;硬件相关;性能指标,测量手机在三个轴上的线性加速度用于计步屏幕旋转等,hardware_module_expansion,2025-09-26T09:29:11.844934,2025-09-26T09:29:11.844934
陀螺仪,陀螺仪,Gyroscope,Component,传感器;硬件相关;性能指标,测量手机围绕三个轴的旋转角速度用于导航游戏控制等,hardware_module_expansion,2025-09-26T09:29:11.844934,2025-09-26T09:29:11.844934
磁力计,磁力计,Magnetometer,Component,传感器;硬件相关;性能指标,测量环境磁场强度用于电子罗盘方向检测,hardware_module_expansion,2025-09-26T09:29:11.844934,2025-09-26T09:29:11.844934
距离传感器,距离传感器,Proximity Sensor,Component,传感器;硬件相关;功能,通常由红外LED和光电二极管组成检测手机与物体的距离用于通话时熄屏,hardware_module_expansion,2025-09-26T09:29:11.844934,2025-09-26T09:29:11.844934
环境光传感器,环境光传感器,ALS,Component,传感器;硬件相关;功能,检测环境光强度用于自动调节屏幕亮度,hardware_module_expansion,2025-09-26T09:29:11.844934,2025-09-26T09:29:11.844934
气压计,气压计,Barometer,Component,传感器;硬件相关;性能指标,测量大气压强用于海拔计算天气辅助预测,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
霍尔传感器,霍尔传感器,Hall Sensor,Component,传感器;硬件相关;功能,检测磁场变化常用于翻盖保护套的智能唤醒功能,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
指纹传感器,指纹传感器,Fingerprint Sensor,Component,传感器;硬件相关;安全相关;功能,通过光学电容或超声波方式采集指纹信息用于身份认证,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
红外发射器,红外发射器,IR Blaster,Component,传感器;硬件相关;功能,发射红外信号可遥控电视空调等家电,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
色温传感器,色温传感器,Color Temperature Sensor,Component,传感器;影像相关;功能,检测环境光色温辅助相机白平衡校准,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
传感器中枢,传感器中枢,Sensor Hub,Component,传感器;硬件相关;软件相关,低功耗协处理器专门用于处理各类传感器数据降低主芯片功耗,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
分辨率,分辨率,Resolution,Metric,传感器;性能指标,传感器能感知到的被测量的最小变化量,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
量程,量程,Full Scale Range,Metric,传感器;性能指标,传感器能够测量的被测量的最大值与最小值之差,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
非线性度,非线性度,Non-Linearity,Metric,传感器;性能指标,传感器实际特性曲线与拟合直线之间的最大偏差,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
重复性,重复性,Repeatability,Metric,传感器;性能指标,在同一条件下多次测量同一被测量其输出值的一致性,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
无线充电接收线圈,无线充电接收线圈,RX Coil,Component,充电;硬件相关;功能,内置在手机中接收交变磁场并转化为感应电流,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
无线充电发射板,无线充电发射板,TX Pad,Component,充电;配件;功能,外部设备产生交变磁场为手机无线充电,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
电荷泵充电芯片,电荷泵充电芯片,Charge Pump Charger,Component,充电;硬件相关;半导体,采用电容储能方式实现高效大电流充电转换效率远高于传统LDO或Buck,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
电池电量计,电池电量计,Fuel Gauge,Component,充电;硬件相关;半导体,精确估算电池剩余电量和健康状态,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
过压保护电路,过压保护电路,OVP,Component,充电;硬件相关;安全相关,防止充电电压过高损坏手机内部器件,hardware_module_expansion,2025-09-26T09:29:11.845932,2025-09-26T09:29:11.845932
过流保护电路,过流保护电路,OCP,Component,充电;硬件相关;安全相关,防止充电电流或负载电流过大,hardware_module_expansion,2025-09-26T09:29:11.846936,2025-09-26T09:29:11.846936
USB Type-C接口控制器,USB Type-C接口控制器,Type-C Controller,Component,充电;硬件相关;功能,管理Type-C接口的正反插角色切换DRP/SRC/SNK和快充协议,hardware_module_expansion,2025-09-26T09:29:11.846936,2025-09-26T09:29:11.846936
输入电压范围,输入电压范围,Input Voltage Range,Metric,充电;性能指标,手机充电电路能正常工作的输入电压范围,hardware_module_expansion,2025-09-26T09:29:11.846936,2025-09-26T09:29:11.846936
充电功率,充电功率,Charging Power,Metric,充电;性能指标,充电时输入手机的总功率电压×电流单位瓦特,hardware_module_expansion,2025-09-26T09:29:11.846936,2025-09-26T09:29:11.846936
转换效率,转换效率,Conversion Efficiency,Metric,充电;性能指标,充电电路将输入电能转换为电池化学能的效率,hardware_module_expansion,2025-09-26T09:29:11.846936,2025-09-26T09:29:11.846936
线性马达,线性马达,LRA,Component,硬件相关;人机交互;功能,通过电磁驱动质量块做线性运动提供振动反馈启停快手感清脆,hardware_module_expansion,2025-09-26T09:29:11.846936,2025-09-26T09:29:11.846936
转子马达,转子马达,Eccentric Rotating Mass Motor,Component,硬件相关;人机交互;功能,通过不平衡转子的旋转产生振动成本低但启停慢手感松散,hardware_module_expansion,2025-09-26T09:29:11.846936,2025-09-26T09:29:11.846936
压电陶瓷马达,压电陶瓷马达,Piezo Haptic Actuator,Component,硬件相关;人机交互;功能,利用压电效应使陶瓷片形变产生振动或触感响应极快可模拟丰富纹理,hardware_module_expansion,2025-09-26T09:29:11.846936,2025-09-26T09:29:11.846936
马达驱动芯片,马达驱动芯片,Haptic Driver IC,Component,硬件相关;半导体;功能,提供马达所需的驱动波形和功率放大,hardware_module_expansion,2025-09-26T09:29:11.846936,2025-09-26T09:29:11.846936
马达固定结构,马达固定结构,Motor Mounting Structure,Component,结构相关;硬件相关;可靠性,确保马达被牢固固定避免额外振动噪音并将振动有效传递至整机,hardware_module_expansion,2025-09-26T09:29:11.846936,2025-09-26T09:29:11.846936
振动加速度,振动加速度,Vibration Acceleration,Metric,性能指标;人机交互,衡量振动强度的物理量通常以重力加速度g的倍数表示,hardware_module_expansion,2025-09-26T09:29:11.847937,2025-09-26T09:29:11.847937
频率响应,频率响应,Frequency Response,Metric,性能指标;人机交互,马达在不同驱动频率下的振动强度变化曲线,hardware_module_expansion,2025-09-26T09:29:11.847937,2025-09-26T09:29:11.847937
总谐波失真,总谐波失真,THD,Metric,性能指标;人机交互,马达振动波形中谐波失真的大小影响振动纯净度,hardware_module_expansion,2025-09-26T09:29:11.847937,2025-09-26T09:29:11.847937
阳极氧化层,阳极氧化层,Anodized Layer,Material,CMF;外观;可靠性,通过电解在铝合金表面生成的坚硬耐腐蚀的氧化铝陶瓷膜可着色,hardware_module_expansion,2025-09-26T09:29:11.847937,2025-09-26T09:29:11.847937
PVD镀膜,PVD镀膜,物理气相沉积镀膜,Material,CMF;外观;可靠性,在真空环境下通过溅射或蒸发方式在表面沉积金属/化合物薄膜呈现金属光泽色彩,hardware_module_expansion,2025-09-26T09:29:11.847937,2025-09-26T09:29:11.847937
AF防指纹涂层,AF防指纹涂层,抗指纹涂层,Material,CMF;外观;用户体验,在玻璃或镀层表面涂覆的疏油疏水涂层减少指纹和污渍附着,hardware_module_expansion,2025-09-26T09:29:11.847937,2025-09-26T09:29:11.847937
AG防眩光涂层,AG防眩光涂层,抗反射涂层,Material,CMF;外观;显示相关,在玻璃表面通过化学蚀刻或涂层形成微细粗糙度减少环境光反射,hardware_module_expansion,2025-09-26T09:29:11.847937,2025-09-26T09:29:11.847937
光泽度,光泽度,Gloss,Metric,CMF;性能指标;外观,表面反射光线的能力用光泽度单位表示,hardware_module_expansion,2025-09-26T09:29:11.847937,2025-09-26T09:29:11.847937
粗糙度,粗糙度,Roughness,Metric,CMF;性能指标;外观,表面具有的较小间距和微小峰谷的不平度常用Ra值表示,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
颜色坐标,颜色坐标,Color Coordinate,Metric,CMF;性能指标;外观,在Lab LCh等色彩空间中表示颜色的具体数值,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
Wi-Fi 6E芯片,Wi-Fi 6E芯片,802.11ax芯片,Component,通信相关;硬件相关;功能,支持6GHz频段的Wi-Fi芯片提供更宽的信道和更低的干扰,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
蓝牙5.3芯片,蓝牙5.3芯片,BT 5.3,Component,通信相关;硬件相关;功能,支持LE Audio具有更低的功耗和更好的多设备连接能力,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
5G调制解调器,5G调制解调器,5G Modem,Component,通信相关;硬件相关;半导体,负责5G NR信号的编码解码支持Sub-6GHz和毫米波频段,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
GNSS接收芯片,GNSS接收芯片,全球导航卫星系统芯片,Component,通信相关;硬件相关;功能,支持GPS GLONASS Galileo BDS等多个卫星系统的定位信号接收,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
NFC控制器,NFC控制器,近场通信控制器,Component,通信相关;硬件相关;功能,实现手机支付门禁模拟标签读写等近距离通信功能,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
eSIM,eSIM,嵌入式SIM卡,Component,通信相关;硬件相关;功能,直接焊在主板上的SIM芯片可通过软件切换运营商节省空间,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
天线调谐开关,天线调谐开关,Antenna Tuning Switch,Component,通信相关;硬件相关;射频相关,根据频率动态切换天线匹配网络优化天线效率,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
分集天线,分集天线,Diversity Antenna,Component,通信相关;硬件相关;射频相关,接收主天线之外的另一套接收天线通过选择或合并技术改善信号质量,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
MIMO天线系统,MIMO天线系统,多输入多输出天线系统,Component,通信相关;硬件相关;射频相关,使用多个天线同时收发数据提升信道容量和链路可靠性,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
射频滤波器,射频滤波器,RF Filter,Component,通信相关;硬件相关;射频相关,如SAW/BAW滤波器用于滤除特定频段的干扰信号,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
载波聚合,载波聚合,Carrier Aggregation,Metric,通信相关;性能指标;功能,同时使用多个载波频段进行数据传输提升峰值速率,hardware_module_expansion,2025-09-26T09:29:11.848932,2025-09-26T09:29:11.848932
调制阶数,调制阶数,Modulation Order,Metric,通信相关;性能指标;射频相关,如256QAM表示每个符号携带的比特数阶数越高速率越快抗干扰越差,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
误码率,误码率,Bit Error Rate,Metric,通信相关;性能指标;射频相关,接收端错误比特数与总传输比特数之比,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
接收灵敏度,接收灵敏度,Receiver Sensitivity,Metric,通信相关;性能指标;射频相关,接收机在满足特定误码率条件下所能识别的最小信号功率,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
USB Type-C接口,USB Type-C接口,USB-C,Component,硬件相关;电气连接;功能,支持正反插高速数据传输视频输出和快充的多功能接口,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
闪电接口,闪电接口,Lightning,Component,硬件相关;电气连接;功能,Apple公司专有的紧凑型接口用于数据传输和充电,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
3.5mm音频接口,3.5mm音频接口,耳机孔,Component,硬件相关;声学;功能,模拟音频输出接口逐渐被USB-C或无线音频替代,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
高清多媒体接口,高清多媒体接口,HDMI,Component,硬件相关;功能,用于输出高清视频和音频信号,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
DisplayPort接口,DisplayPort接口,DP,Component,硬件相关;功能,另一种高清视频输出接口常见于USB-C的Alt Mode中,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
pogo pin连接器,pogo pin连接器,弹簧针连接器,Component,硬件相关;电气连接;测试验证,用于生产测试治具或手机配件的临时性低插拔次数的连接,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
FPC连接器,FPC连接器,柔性电路板连接器,Component,硬件相关;电气连接;制造工艺,用于连接主板与屏幕摄像头等部件的FPC要求高精度和对位,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
板对板连接器,板对板连接器,BTB Connector,Component,硬件相关;电气连接;结构相关,连接主板与副板或其他子板是实现手机堆叠的关键元件,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
SIM卡座,SIM卡座,SIM Card Connector,Component,硬件相关;电气连接;功能,承载Nano-SIM卡或eSIM芯片实现与移动网络的连接,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
麦克风硅麦,麦克风硅麦,MEMS Microphone,Component,硬件相关;声学;电气连接,通过FPC或焊点与主板连接体积小抗干扰性强,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
接触阻抗,接触阻抗,Contact Resistance,Metric,硬件相关;性能指标;电气连接,连接器触点之间的电阻值越小越好,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
额定电流,额定电流,Rated Current,Metric,硬件相关;性能指标;电气连接,连接器能够长期安全通过的最大电流值,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
插拔力,插拔力,Insertion/Extraction Force,Metric,硬件相关;性能指标;人机交互,将公端插入母座或拔出的力影响用户体验和连接可靠性,hardware_module_expansion,2025-09-26T09:29:11.849934,2025-09-26T09:29:11.849934
多层陶瓷电容,多层陶瓷电容,MLCC,Component,硬件相关;电气性能;SMT,用量最大的被动元件用于滤波去耦储能等,hardware_module_expansion,2025-09-26T09:29:11.850933,2025-09-26T09:29:11.850933
钽电容,钽电容,Tantalum Capacitor,Component,硬件相关;电气性能;SMT,体积小容值大ESR低但有极性需注意防反接和浪涌,hardware_module_expansion,2025-09-26T09:29:11.850933,2025-09-26T09:29:11.850933
电感,电感,Inductor,Component,硬件相关;电气性能;SMT,用于电源滤波储能和LC振荡电路,hardware_module_expansion,2025-09-26T09:29:11.850933,2025-09-26T09:29:11.850933
磁珠,磁珠,Ferrite Bead,Component,硬件相关;电气性能;EMC,抑制高频噪声常用于电源和信号线,hardware_module_expansion,2025-09-26T09:29:11.850933,2025-09-26T09:29:11.850933
晶体振荡器,晶体振荡器,Crystal Oscillator,Component,硬件相关;电气性能;半导体,提供系统基准时钟信号,hardware_module_expansion,2025-09-26T09:29:11.850933,2025-09-26T09:29:11.850933
热敏电阻,热敏电阻,NTC/PTC,Component,硬件相关;电气性能;传感器,电阻值随温度变化用于温度检测和温度补偿,hardware_module_expansion,2025-09-26T09:29:11.850933,2025-09-26T09:29:11.850933
压敏电阻,压敏电阻,Varistor,Component,硬件相关;电气性能;安全相关,电压敏感用于过压保护如浪涌,hardware_module_expansion,2025-09-26T09:29:11.850933,2025-09-26T09:29:11.850933
TVS二极管,TVS二极管,瞬态电压抑制二极管,Component,硬件相关;电气性能;安全相关,响应速度极快用于防护ESD和EFT等快速瞬态过电压,hardware_module_expansion,2025-09-26T09:29:11.850933,2025-09-26T09:29:11.850933
自恢复保险丝,自恢复保险丝,PTC Resettable Fuse,Component,硬件相关;电气性能;安全相关,过流时电阻急剧变大限制电流故障排除后自动恢复,hardware_module_expansion,2025-09-26T09:29:11.850933,2025-09-26T09:29:11.850933
ESD保护器件,ESD保护器件,ESD Protection Device,Component,硬件相关;电气性能;安全相关;ESD,专门用于防护静电放电的器件通常并联在接口电路上,hardware_module_expansion,2025-09-26T09:29:11.850933,2025-09-26T09:29:11.850933
电容的等效串联电阻,电容的等效串联电阻,ESR,Metric,硬件相关;性能指标;电气性能,电容等效电路中的串联电阻影响滤波效果和自身发热,hardware_module_expansion,2025-09-26T09:29:11.851933,2025-09-26T09:29:11.851933
电容的等效串联电感,电容的等效串联电感,ESL,Metric,硬件相关;性能指标;电气性能,电容引脚和内部结构存在的寄生电感影响高频性能,hardware_module_expansion,2025-09-26T09:29:11.851933,2025-09-26T09:29:11.851933
额定电压,额定电压,Rated Voltage,Metric,硬件相关;性能指标;电气性能,元件能长期安全工作的最大直流电压或交流电压峰值,hardware_module_expansion,2025-09-26T09:29:11.851933,2025-09-26T09:29:11.851933
工作温度范围,工作温度范围,Operating Temperature Range,Metric,硬件相关;性能指标;可靠性,元件能正常工作的环境温度范围,hardware_module_expansion,2025-09-26T09:29:11.851933,2025-09-26T09:29:11.851933
在线测试治具,在线测试治具,ICT Fixture,Component,制造工艺;测试验证;工具,用于ICT测试通过密集的探针接触PCB测试点进行短路/开路和元件值测试,hardware_module_expansion,2025-09-26T09:29:11.851933,2025-09-26T09:29:11.851933
功能测试治具,功能测试治具,FCT Fixture,Component,制造工艺;测试验证;工具,模拟整机使用环境为手机供电提供信号输入并检测输出,hardware_module_expansion,2025-09-26T09:29:11.851933,2025-09-26T09:29:11.851933
电池模拟器,电池模拟器,Battery Emulator,Component,制造工艺;测试验证;工具;充电,在FCT中替代真实电池可精确控制电压和电流并模拟电池特性,hardware_module_expansion,2025-09-26T09:29:11.851933,2025-09-26T09:29:11.851933
自动化测试设备,自动化测试设备,Automated Test Equipment,Component,制造工艺;测试验证;工具;自动化,集成机械手相机传感器和测试模块实现生产线自动上下料和测试,hardware_module_expansion,2025-09-26T09:29:11.851933,2025-09-26T09:29:11.851933
视觉对位系统,视觉对位系统,Vision Alignment System,Component,制造工艺;测试验证;工具;自动化,使用工业相机精确定位产品或元件位置引导自动化设备操作,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
针床,针床,Bed of Nails,Component,制造工艺;测试验证;工具,ICT治具的核心部分上面布满了用于接触PCB测试点的弹簧探针,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
射频测试治具,射频测试治具,RF Test Fixture,Component,制造工艺;测试验证;工具;射频相关,用于校准和测试手机的射频性能通常带有射频连接器和屏蔽腔,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
声学测试密封腔,声学测试密封腔,Acoustic Test Chamber,Component,制造工艺;测试验证;工具;声学,在生产线端提供一个标准的声学环境测试麦克风和受话器的性能,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
屏幕点亮治具,屏幕点亮治具,Display Lighting Fixture,Component,制造工艺;测试验证;工具;显示相关,快速连接并点亮屏幕检查显示功能和无坏点,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
激光打标治具,激光打标治具,Laser Marking Fixture,Component,制造工艺;工具,精确定位手机确保序列号等信息打在规定位置,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
治具探针,治具探针,Test Probe,Component,制造工艺;测试验证;工具,治具上直接接触测试点的精密零件要求耐磨导电性好,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
测试覆盖率,测试覆盖率,Test Coverage,Metric,制造工艺;测试验证;质量体系,测试用例对产品功能或硬件节点的覆盖程度,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
直通率,直通率,First Pass Yield,Metric,制造工艺;测试验证;质量体系,产品一次性通过某道测试工序的比率,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
误判率,误判率,False Call Rate,Metric,制造工艺;测试验证;质量体系,治具或测试程序将合格品判为不合格的比例,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
漏判率,漏判率,Escape Rate,Metric,制造工艺;测试验证;质量体系,治具或测试程序将不合格品判为合格的比例,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
测试周期时间,测试周期时间,Test Cycle Time,Metric,制造工艺;测试验证;效率,完成一次完整测试所需的时间影响生产线节拍,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
治具维护周期,治具维护周期,Fixture Maintenance Cycle,Metric,制造工艺;测试验证;维护,治具需要定期清洁校准或更换磨损件的频率,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
杨氏模量,杨氏模量,弹性模量,Metric,物料;结构相关;可靠性,材料在弹性变形范围内应力与应变的比值表征材料抵抗弹性变形的能力,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
屈服强度,屈服强度,屈服点,Metric,物料;结构相关;可靠性,材料开始产生明显塑性变形时的应力值,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
抗拉强度,抗拉强度,拉伸强度,Metric,物料;结构相关;可靠性,材料在断裂前所能承受的最大应力,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
伸长率,伸长率,延伸率,Metric,物料;结构相关;可靠性,材料断裂时的相对伸长量表征材料塑性变形能力,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
冲击韧性,冲击韧性,冲击强度,Metric,物料;结构相关;可靠性,材料在冲击载荷作用下吸收塑性变形功和断裂功的能力,hardware_module_expansion,2025-09-26T09:29:11.852933,2025-09-26T09:29:11.852933
疲劳强度,疲劳强度,疲劳极限,Metric,物料;结构相关;可靠性,材料在无限次应力循环下不发生破坏的最大应力,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
蠕变极限,蠕变极限,蠕变强度,Metric,物料;结构相关;可靠性,材料在高温长期应力作用下抵抗蠕变变形的能力,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
热膨胀系数,热膨胀系数,CTE,Metric,物料;热管理;可靠性,温度每升高1℃材料长度或体积的相对变化量,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
热导率,热导率,导热系数,Metric,物料;热管理;可靠性,材料传导热量的能力单位W/(m·K),hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
比热容,比热容,比热,Metric,物料;热管理;可靠性,单位质量材料升高单位温度所需的热量,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
密度,密度,体积质量,Metric,物料;结构相关;设计,单位体积材料的质量,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
电阻率,电阻率,体积电阻率,Metric,物料;电气性能;硬件相关,表征材料导电性能的物理量,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
介电常数,介电常数,电容率,Metric,物料;电气性能;硬件相关,表征电介质材料极化能力的物理量,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
介质损耗,介质损耗,介电损耗,Metric,物料;电气性能;硬件相关,电介质在交变电场中能量损耗的大小,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
耐电弧性,耐电弧性,抗电弧性,Metric,物料;电气性能;安全相关,绝缘材料抵抗电弧作用的能力,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
耐漏电起痕指数,耐漏电起痕指数,CTI,Metric,物料;电气性能;安全相关,绝缘材料表面抵抗漏电痕迹的能力,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
氧指数,氧指数,极限氧指数,Metric,物料;安全相关;可靠性,材料在氧气和氮气混合气体中维持燃烧所需的最低氧气浓度,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
UL94阻燃等级,UL94阻燃等级,燃烧等级,Metric,物料;安全相关;可靠性,塑料材料阻燃性能评价标准,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
玻璃化转变温度,玻璃化转变温度,Tg,Metric,物料;可靠性;制造工艺,聚合物从玻璃态向高弹态转变的温度,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
熔融温度,熔融温度,熔点,Metric,物料;制造工艺;可靠性,晶体材料从固态转变为液态的温度,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
热变形温度,热变形温度,HDT,Metric,物料;可靠性;制造工艺,塑料在特定负荷下达到规定变形量的温度,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
维卡软化温度,维卡软化温度,VST,Metric,物料;可靠性;制造工艺,塑料在特定条件下达到规定压入深度的温度,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
吸水率,吸水率,吸湿率,Metric,物料;可靠性;制造工艺,材料浸泡在水中吸收水分的程度,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
透湿率,透湿率,水蒸气透过率,Metric,物料;可靠性;制造工艺,材料透过水蒸气的能力,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
透气率,透气率,气体透过率,Metric,物料;可靠性;制造工艺,材料透过氧气等气体的能力,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
耐化学药品性,耐化学药品性,耐化学品性,Metric,物料;可靠性;制造工艺,材料抵抗酸碱溶剂等化学药品侵蚀的能力,hardware_module_expansion,2025-09-26T09:29:11.853934,2025-09-26T09:29:11.853934
耐候性,耐候性,耐老化性,Metric,物料;可靠性;外观,材料抵抗阳光雨水温度等气候条件破坏的能力,hardware_module_expansion,2025-09-26T09:29:11.854932,2025-09-26T09:29:11.854932
耐磨性,耐磨性,耐磨损性,Metric,物料;可靠性;外观,材料抵抗机械磨损的能力,hardware_module_expansion,2025-09-26T09:29:11.854932,2025-09-26T09:29:11.854932
耐刮擦性,耐刮擦性,抗刮擦性,Metric,物料;可靠性;外观,材料表面抵抗刮擦损伤的能力,hardware_module_expansion,2025-09-26T09:29:11.854932,2025-09-26T09:29:11.854932
平均无故障时间,平均无故障时间,MTBF,Metric,可靠性;性能指标;质量体系,可修复产品相邻两次故障间的平均工作时间,hardware_module_expansion,2025-09-26T09:29:11.856935,2025-09-26T09:29:11.856935
平均修复时间,平均修复时间,MTTR,Metric,可靠性;性能指标;质量体系,故障修复所需的平均时间,hardware_module_expansion,2025-09-26T09:29:11.856935,2025-09-26T09:29:11.856935
失效率,失效率,故障率,Metric,可靠性;性能指标;质量体系,单位时间内产品发生故障的概率,hardware_module_expansion,2025-09-26T09:29:11.856935,2025-09-26T09:29:11.856935
浴盆曲线,浴盆曲线,故障率曲线,Metric,可靠性;性能指标;质量体系,产品失效率随时间变化的典型曲线形状,hardware_module_expansion,2025-09-26T09:29:11.856935,2025-09-26T09:29:11.856935
